cod,economy,region,incomegroup,dbyear,startbuscapital,investorsdisclosure,investorsliability,investorssuitsOld,investorstransparency,investorsrights,investorsownership,investorssuits,investorsProtectingInv,investorsProtectingMinInves,closinglegal,closing_SI_Commencement,closing_SI_ManagementAssets,closing_SI_Reorganization,closing_SI_CreditorParticipate,startbusprocedures,startbustime,startbuscost,startbusproceduresW,startbustimeW,startbuscostW,permitprocedures,permittime,permitcostWhV,permitsLegalindex,permits_SI_Buildregulation,permits_SI_Beforeconstr,permits_SI_Duringconst,permits_SI_Afterconst,permits_SI_Liability,permits_SI_Certifications,electricityprocedures,electricitytime,electricitycost,electricitySAIDISAIFIscore,electricityPriceperkWhUSD,electricitySaidiSaifiPoints,electricitySaidiIndex,electricitySaifiIndex,electricityMinimumOutage,electricityOutagemoniscore,electricityOutagerestoscore,electricityRegulatormoniscore,electricityCompensationscore,electricityTransparencyscore,registerprocedures,registertime,registercost,registerLegalindexGener,registerReliabilityInfrast,registerTransparency,registerCoverage,registerLegalBackground,registerWEBEqualAccess,creditrights,creditrights_new,creditinformation6pnt,creditinformation6pnt5pr,creditinformation8pnt5pr,creditinformationCoverPublic,creditinformationCoverPrivate,tradeprocedures,tradeXtimedocs,tradeMtimedocs,tradeXtimeborder,tradeMtimeborder,tradeXcostdocs,tradeMcostdocs,tradeXcostborder,tradeMcostborder,tradingexportdocs,tradingimportdocs,tradingexportcost,tradingexportcost_def,tradingexporttime,tradingimportcost,tradingimportcost_def,tradingimporttime,contracts_filing_days,contracts_trial_days,contracts_enforcement_days,contracts_attorney_fee,contracts_court_fee,contracts_enforcement_fee,contractsproceduresBunus,contractstime,contractscost,contractsLegalindexGender,contracts_SI_CourtStructureGen,contracts_SI_CaseManagement,contracts_SI_CourtAutomation,contracts_SI_ADR,closingtime_web,closingtime,closingrecovery,closingcostpercentage,closingOutcome,taxesTimeComplyVATrefund,taxesTimeObtainVATrefund,taxesTimeComplyCITaudit,taxesTimeCompleteCITaudit,taxespayments,taxestime,taxestotal,taxesTTRprofit,taxesTTRlabor,taxesTTROther
FSM,"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,2017,0,0,0,,0,0,0,8,,8,11.5,2.5,6,3,0,7,16,140.445392114307,7,16,140.445392114307,14,85,.57802565691732,0,0,0,0,0,0,0,3,105,397.119248617252,0,.351,0,..,..,N/A,0,0,0,0,0,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,,10,,,0,0,0,7,26,35,36,56,60,80,168,180,,,,,,,,,120,365,400,65.2,.8,0,,885,66,4.5,1,1,.5,2,5.33333333333333,5.33333333333333,3.18165914247237,38,0,No VAT,No VAT,No corporate income tax,No corporate income tax,21,128,60.53191704016504,0,8.4599173506735,52.0719996894916
FSM,"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,2018,0,0,0,,0,0,0,8,,8,11.5,2.5,6,3,0,7,16,141.743151979203,7,16,141.743151979203,14,85,.49951500452826,0,0,0,0,0,0,0,3,105,343.180308516444,0,.38751564026971,0,..,..,N/A,0,0,0,0,0,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,,10,,,0,0,0,7,26,35,36,56,60,80,168,180,,,,,,,,,120,365,400,65.2,.8,0,,885,66,4.5,1,1,.5,2,5.33333333333333,5.33333333333333,3.21603025394529,38,0,No VAT,No VAT,No corporate income tax,No corporate income tax,21,128,60.53191704016504,0,8.4599173506735,52.0719996894916
FSM,"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,2019,0,0,0,,0,0,0,8,,8,11.5,2.5,6,3,0,7,16,141.749823749814,7,16,141.749823749814,14,85,.49911138204198,0,0,0,0,0,0,0,3,105,342.903008959654,0,.3777328897281,0,..,..,N/A,0,0,0,0,0,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,,10,,,0,0,0,7,26,35,36,56,60,80,168,180,,,,,,,,,120,365,400,65.2,.8,0,,885,66,4.5,1,1,.5,2,5.33333333333333,5.33333333333333,3.15737525804475,38,0,No VAT,No VAT,No corporate income tax,No corporate income tax,21,128,60.53191704016504,0,8.4599173506735,52.0719996894916
FSM,"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,2020,0,0,0,,0,0,0,8,,8,11.5,2.5,6,3,0,7,16,141.371059469389,7,16,141.371059469389,14,85,.57846069613317,0,0,0,0,0,0,0,3,105,358.645631602562,0,.41417785843135,0,..,..,N/A,0,0,0,0,0,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,,10,,,0,0,0,7,26,35,36,56,60,80,168,180,,,,,,,,,120,365,400,65.2,.8,0,,885,66,4.5,1,1,.5,2,5.33333333333333,5.33333333333333,3.44702216975244,38,0,No VAT,No VAT,No corporate income tax,No corporate income tax,21,128,60.53191704016504,0,8.4599173506735,52.0719996894916
GAB,Gabon,Sub-Saharan Africa,Upper middle income,2004,38.46559524536133,,,,,,,,,,9,2,5.5,.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAB,Gabon,Sub-Saharan Africa,Upper middle income,2005,39.53097152709961,,,,,,,,,,9,2,5.5,.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAB,Gabon,Sub-Saharan Africa,Upper middle income,2006,41.4673094100021,6,1,3,,,,,10,,9,2,5.5,.5,1,10,54,27.7830973047014,10,54,27.7830973047014,14,280,1.87470509126346,,,,,,,,,,,,,,,,,,,,,,6,58,10.508293461882,,,,,,,3,,2,0,,2.6,0,,,,,,,,,,5,7,1510,2759.90641906712,19,1600,2924.4041526539,22,,,,,,,38,1070,34.3,,,,,,5,5,13.911390146249,14.5,0,,,,,26,488,46.04629628621579,19.513284986518,24.9285564599846,1.6044548397132
GAB,Gabon,Sub-Saharan Africa,Upper middle income,2007,36.0756264944399,6,1,3,,,,,10,,9,2,5.5,.5,1,10,54,24.1706697512747,10,54,24.1706697512747,14,280,1.70896475843909,,,,,,,,,,,,,,,,,,,,,,6,58,10.5072151252989,,,,,,,3,,2,0,,2.6,0,,,,,,,,,,5,7,1510,2358.85162979464,19,1600,2499.44543554399,22,,,,,,,38,1070,34.3,,,,,,5,5,13.911390146249,14.5,0,,,,,26,488,45.65150014318429,19.1184888434865,24.9285564599846,1.6044548397132
GAB,Gabon,Sub-Saharan Africa,Upper middle income,2008,38.2489624968923,6,1,3,,,,,10,,9,2,5.5,.5,1,10,54,25.6268048729178,10,54,25.6268048729178,14,280,1.77577310715447,,,,,,,,,,,,,,,,,,,,,,6,58,10.5076497924994,,,,,,,3,,2,0,,2.4,0,,,,,,,,,,5,7,1510,2185.60252429854,19,1600,2315.8702244223,22,,,,,,,38,1070,34.3,,,,,,5,5,15.1638904265978,14.5,0,,,,,26,488,45.65150014318429,19.1184888434865,24.9285564599846,1.6044548397132
GAB,Gabon,Sub-Saharan Africa,Upper middle income,2009,30.2298673439303,6,1,3,,,,,10,,9,2,5.5,.5,1,10,54,20.2540111204333,10,54,20.2540111204333,14,280,1.52926612215242,,,,,,,,,,,,,,,,,,,,,,6,58,10.5060459734688,,,,,,,3,,2,0,,2.4,0,,,,,,,,,,6,8,1945,2674.69027911665,20,1955,2688.44190008897,22,,,,,,,38,1070,34.3,,,,,,5,5,15.1638904265978,14.5,0,,,,,26,488,45.65150014318429,19.1184888434865,24.9285564599846,1.6044548397132
GAB,Gabon,Sub-Saharan Africa,Upper middle income,2010,26.5267849897595,6,1,3,,,,,10,,9,2,5.5,.5,1,10,54,17.7729459431389,10,54,17.7729459431389,14,280,1.41543337058521,,,,,,,,7,176,1349.74819010958,,,,,,,,,,,,5,37,10.5,,,,,,,3,,2,0,,3.9,0,,,,,,,,,,6,8,1945,2132.81341665744,20,1955,2143.77903833691,22,,,,,,,38,1070,34.3,,,,,,5,5,15.1638904265978,14.5,0,,,,,26,488,45.65150014318429,19.1184888434865,24.9285564599846,1.6044548397132
GAB,Gabon,Sub-Saharan Africa,Upper middle income,2011,32.707555919744,6,1,3,,,,,10,,9,2,5.5,.5,1,10,54,21.9140624662285,10,54,21.9140624662285,14,280,1.60543026897293,,,,,,,,7,176,1664.24104627172,,,,,,,,,,,,5,37,10.5,,,,,,,3,,2,2,,22.5,0,,,,,,,,,,6,8,1945,2560.54133398279,20,1955,2573.70607091844,22,,,,,,,38,1070,34.3,,,,,,5,5,15.1638904265978,14.5,0,,,,,26,488,44.44943427484979,17.916422975152,24.9285564599846,1.6044548397132
GAB,Gabon,Sub-Saharan Africa,Upper middle income,2012,26.433548526859,6,1,3,,,,,10,,9,2,5.5,.5,1,10,54,17.2611071880389,10,54,17.2611071880389,14,280,1.41256728171565,,,,,,,,7,176,1345.00408911503,,,,,,,,,,,,5,37,10.5,,,,,,,6,,2,2,,24.1871461967432,0,,,,,,,,,,6,8,1945,2160.20142628826,20,1955,2171.30786035658,22,30,720,320,16.199998466336,4.100001977816,14.000000306312,38,1070,34.3,,,,,,5,5,15.1638904265978,14.5,0,,,,,26,488,44.44943427484979,17.916422975152,24.9285564599846,1.6044548397132
GAB,Gabon,Sub-Saharan Africa,Upper middle income,2013,22.2802991577675,6,1,3,,,,,10,,9,2,5.5,.5,1,10,54,14.5490353500222,10,54,14.5490353500222,14,280,1.39629789189861,,,,,,,,7,157,1133.6765263829,,,,,,,,,,,,5,102,10.5,,,,,,,6,,2,2,,53.80114999,0,,,,,,,,,,6,8,1945,1877.88441114565,20,1955,1887.53934385077,22,30,720,320,16.2,4.1,14,38,1070,34.3,,,,,,5,5,15.1638904265978,14.5,0,,,,,26,488,44.44943427484979,17.916422975152,24.9285564599846,1.6044548397132
GAB,Gabon,Sub-Saharan Africa,Upper middle income,2014,19.2884835676402,6,1,3,0,0,0,3,10,10,9,2,5.5,.5,1,9,47,12.5375143189662,9,47,12.5375143189662,13,215,1.28937040270746,,,,,,,,7,148,981.44557644024,,,,,,,,,,,,5,102,10.5,,,,,,,6,6,,2,2,51.128677429298,0,,,,,,,,,,6,8,2045,1967.21626873425,20,2175,2092.27158166112,22,30,720,320,16.2,4.1,14,38,1070,34.3,,,,,,5,5,15.1638904265978,14.5,0,,,,,26,488,44.21400967355971,17.9164229751521,24.9285564599846,1.36903023842301
GAB,Gabon,Sub-Saharan Africa,Upper middle income,2015,19.5649098185871,7,1,,0,0,0,4,,12,9,2,5.5,.5,1,9,47,12.9128404802675,9,47,12.9128404802675,13,200,1.2992498769163,5,0,1,0,2,0,2,7,148,995.5108252843181,0,.22156499172277,0,..,..,N/A,1,1,0,0,0,5,102,17.5,,,,,,,,6,,,2,50.776940866315,0,8,60,120,96,84,200,170,1502.5,1152.5,6,8,2145,2145,20,2275,2275,22,30,720,320,16.2,4.1,14,38,1070,34.3,,,,,,5,5,15.1638904265978,14.5,0,,,,,26,488,41.65452067710941,15.3569339787018,24.9285564599846,1.36903023842301
GAB,Gabon,Sub-Saharan Africa,Upper middle income,2016,11.4294654298213,7,1,,0,0,0,4,,12,9,2,5.5,.5,1,9,47,15.0868943673641,9,47,15.0868943673641,14,335,1.42383586818152,5,0,1,0,2,0,2,7,148,1128.79050706812,0,.22626830664183,0,..,..,N/A,1,1,0,0,0,5,72,10.5,3.5,0,0,0,4.5,-1,,6,,,2,51.985858663172,0,8,60,120,96,84,200,170,1502.5,1152.5,,,,,,,,,30,720,320,16.2,4.1,14,,1070,34.3,4,1.5,0,0,2.5,5,5,15.1638904265978,14.5,0,14.5,44.1666666666667,13.5,46.5714285714286,26,488,46.75286983040171,20.4552831319941,24.9285564599846,1.36903023842301
GAB,Gabon,Sub-Saharan Africa,Upper middle income,2017,10.821745935713,7,1,,0,0,0,4,,12,9,2,5.5,.5,1,9,47,14.2847046351411,9,47,14.2847046351411,14,335,1.38003144704619,5,0,1,0,2,0,2,7,148,1101.72126456614,0,.21240749146635,0,..,..,N/A,1,1,0,0,0,5,72,10.5,3.5,0,0,0,4.5,-1,,6,,,2,50.8078409180982,0,9,60,120,96,84,200,170,1633,1320,,,,,,,,,30,810,320,16.2,4.1,14,,1160,34.3,4,1.5,0,0,2.5,5,5,14.9676390990329,14.5,0,14.5,44.1666666666667,13.5,46.5714285714286,26,488,46.75286983040171,20.4552831319941,24.9285564599846,1.36903023842301
GAB,Gabon,Sub-Saharan Africa,Upper middle income,2018,2.54280491584688,7,1,,0,0,0,4,,12,9,2,5.5,.5,1,8,33,7.24699401016361,8,33,7.24699401016361,14,275,1.51642689167122,7,2,1,0,2,0,2,7,148,1294.46204882672,0,.19432017560276,0,..,..,N/A,1,1,0,0,0,6,72,11.5,3.5,0,0,0,4.5,-1,,6,,,2,28.9080403640156,0,9,60,120,96,84,200,170,1633,1320,,,,,,,,,30,810,320,16.2,4.1,14,,1160,34.3,4,1.5,0,0,2.5,5,5,14.8384971700194,14.5,0,14.5,44.1666666666667,13.5,46.5714285714286,26,488,46.75286983040171,20.4552831319941,24.9285564599846,1.36903023842301
GAB,Gabon,Sub-Saharan Africa,Upper middle income,2019,2.54279890921966,7,1,,0,0,0,4,,12,9,2,5.5,.5,1,7,31,6.10271738212718,7,31,6.10271738212718,14,275,1.46556874869838,7.5,2,1,0,2,.5,2,7,148,1294.90632173163,3,.18904761448759,0,58.21,45,5,1,1,1,0,0,6,72,11.5,5,0,1.5,0,4.5,-1,,6,,,2,29.0467695135126,0,9,60,120,96,84,200,170,1633,1320,,,,,,,,,30,810,320,16.2,4.1,14,,1160,34.3,4,1.5,0,0,2.5,5,5,15.1638904265978,14.5,0,14.5,44.1666666666667,13.5,46.5714285714286,50,632,47.14766597343311,20.2860847849806,25.4925509500295,1.36903023842301
GAB,Gabon,Sub-Saharan Africa,Upper middle income,2020,2.42087031400405,7,1,,0,0,0,4,,12,9,2,5.5,.5,1,7,10,13.3147867270223,7,10,13.3147867270223,13,275,1.42309590676138,7.5,2,1,0,2,.5,2,7,148,1235.48326024415,3,.19114069104619,0,47.52,52,5,1,1,1,0,0,6,72,11.5,5,0,1.5,0,4.5,-1,,6,,,2,28.5254821410359,0,9,60,120,96,84,200,170,1633,1320,,,,,,,,,30,810,320,16.2,4.1,14,,1160,34.3,4,1.5,0,0,2.5,5,5,14.5214469701332,14.5,0,14.5,44.1666666666667,13.5,46.5714285714286,50,632,47.14766597343311,20.2860847849806,25.4925509500295,1.36903023842301
GBR,United Kingdom,High income: OECD,High income,2004,0,,,,,,,,,,10,3,4,1,2,6,12,.98309658956587,6,12,.98309658956587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,404,30.8,,,,,,1,1,85.57692307692309,6,1,,,,,,,,,,
GBR,United Kingdom,High income: OECD,High income,2005,0,,,,,,,,,,11,3,5,1,2,6,12,.93052899868744,6,12,.93052899868744,,,,,,,,,,,,,,,,,,,,,,,,,6,41.5,4.88061880693965,,,,,,,10,,6,6,,0,76.2,,,,,,,,,,,,,,,,,,,,,,,,31,404,35.8,,,,,,1,1,85.83484026522,6,1,,,,,,,,,,
GBR,United Kingdom,High income: OECD,High income,2006,0,10,7,7,,,,,24,,11,3,5,1,2,6,11.5,.72729832446766,6,11.5,.72729832446766,17,150,1.06374852196454,,,,,,,,,,,,,,,,,,,,,,6,41.5,4.82971786933789,,,,,,,10,,6,6,,0,76.2,,,,,,,,,,4,4,990,1217.11933670684,10,1267,1557.66686829048,8,,,,,,,31,404,39.8,,,,,,1,1,85.252444621832,6,1,,,,,8,100,34.69387325631395,21.7758378627687,11.447862022478,1.47017337106725
GBR,United Kingdom,High income: OECD,High income,2007,0,10,7,7,,,,,24,,11,3,5,1,2,6,11.5,.71358495147858,6,11.5,.71358495147858,17,150,1.04369130505983,,,,,,,,,,,,,,,,,,,,,,6,41.5,4.81407335286486,,,,,,,10,,6,6,,0,86.09999999999999,,,,,,,,,,4,4,990,1193.72750456691,10,1267,1527.73004877402,8,,,,,,,31,404,41.7,,,,,,1,1,85.1674641148325,6,1,,,,,8,100,34.62757517069315,21.8081242910821,11.3492775085438,1.47017337106725
GBR,United Kingdom,High income: OECD,High income,2008,0,10,7,7,,,,,24,,11,3,5,1,2,6,11.5,.7796131706198099,6,11.5,.7796131706198099,17,150,.9792858614950301,,,,,,,,,,,,,,,,,,,,,,6,41.5,4.76383746881432,,,,,,,10,,6,6,,0,84.59999999999999,,,,,,,,,,4,4,990,1160.49805294216,10,1267,1485.20306371486,8,,,,,,,31,404,41.7,,,,,,1,1,84.56057007125889,6,1,,,,,8,100,34.56127708507235,21.8404107193956,11.2506929946095,1.47017337106725
GBR,United Kingdom,High income: OECD,High income,2009,0,10,7,7,,,,,24,,11,3,5,1,2,6,11.5,.75546372602185,6,11.5,.75546372602185,17,150,.97188186400576,,,,,,,,,,,,,,,,,,,,,,6,41.5,4.74017669533059,,,,,,,10,,6,6,,0,100,,,,,,,,,,4,4,1080,1237.48762512375,10,1350,1546.85953140469,8,,,,,,,31,404,41.7,,,,,,1,1,84.22712668053229,6,1,,,,,8,100,34.22417189961613,21.5468359720821,11.1521084806753,1.52522744685873
GBR,United Kingdom,High income: OECD,High income,2010,0,10,7,7,,,,,24,,11,3,5,1,2,6,11.5,.71734020467895,6,11.5,.71734020467895,9,100,1.0740270723349,,,,,,,,4,108,72.81804810661249,,,,,,,,,,,,6,28.5,4.70282461465487,,,,,,,10,,6,6,,0,100,,,,,,,,,,4,4,1080,1199.25646099418,10,1160,1288.09027291968,8,,,,,,,31,399,41.7,,,,,,1,1,84.22712668053229,6,1,,,,,8,105,34.89569309547969,22.3081092254821,10.9878009574516,1.599782912546
GBR,United Kingdom,High income: OECD,High income,2011,0,10,7,7,,,,,24,,11,3,5,1,2,6,11.5,.71397488436082,6,11.5,.71397488436082,9,100,1.10138198373551,,,,,,,,4,108,74.6726859510682,,,,,,,,,,,,6,28.5,4.72072519235842,,,,,,,10,,6,6,,0,100,,,,,,,,,,4,4,1000,1086.2268606523,8,1045,1135.10706938165,6,,,,,,,29,399,41.7,,,,,,1,1,88.5572139303483,6,1,,,,,8,105,36.12042906601745,23.6240446458732,10.8266531942899,1.66973122585435
GBR,United Kingdom,High income: OECD,High income,2012,0,10,7,7,,,,,24,,11,3,5,1,2,6,11.5,.69237826051492,6,11.5,.69237826051492,9,86,1.23004117179508,,,,,,,,4,108,141.821727405618,,,,,,,,,,,,6,28.5,4.6989243822507,,,,,,,10,,6,6,,0,100,,,,,,,,,,4,4,1000,1053.520972442,8,1045,1100.92941620189,6,30,313,56,35,5.5,1.2,29,399,41.7,,,,,,1,1,88.5572139303483,6,1,,,,,8,105,36.16765478813867,23.5920347065596,10.9753435899592,1.60027649161987
GBR,United Kingdom,High income: OECD,High income,2013,0,10,7,7,,,,,24,,11,3,5,1,2,6,11.5,.67708843208277,6,11.5,.67708843208277,9,86,1.20287810277087,,,,,,,,4,104,138.689870148328,,,,,,,,,,,,6,28.5,4.68316171014025,,,,,,,10,,6,6,,0,100,,,,,,,,,,4,4,1000,1029.72083238513,8,1045,1076.05826984246,6,30,345,62,35,5.5,1.2,29,437,41.7,,,,,,1,1,88.5572139303483,6,1,,,,,8,105,35.03336602948524,22.4284743816615,10.9082366395351,1.69665500828865
GBR,United Kingdom,High income: OECD,High income,2014,0,10,7,7,6,6,5,8,24,42,11,3,5,1,2,6,11.5,.2667677613577,6,11.5,.2667677613577,9,86,1.27421115037777,,,,,,,,3,79,91.93227468326771,,,,,,,,,,,,6,21.5,4.68235089235893,,,,,,,10,7,,6,8,0,100,,,,,,,,,,4,4,1005,1017.81531260096,8,1050,1063.38913256817,6,30,345,62,35,5.5,1.2,29,437,41.7,,,,,,1,1,88.5572139303483,6,1,,,,,8,105,34.65336629812607,21.6875476527169,11.441842332743,1.52397631266616
GBR,United Kingdom,High income: OECD,High income,2015,0,10,7,,6,6,5,8,,42,11,3,5,1,2,6,6,.26147195762447,6,6,.26147195762447,9,86,1.24891584433049,9,2,1,3,3,0,0,3,79,29.1919361428463,8,.14989249611239,3,.55,.25,3,1,1,1,1,1,6,21.5,4.63219896708096,,,,,,,,7,,,8,0,100,4,4,1.66666666666667,24,3,25,0,280,0,4,4,1005,1005,8,1050,1050,6,30,345,62,35,5.5,1.2,29,437,41.7,,,,,,1,1,88.5572139303483,6,1,,,,,8,105,33.51176200121338,20.6167273187373,11.3235869671127,1.57144771536338
GBR,United Kingdom,High income: OECD,High income,2016,0,10,7,,6,6,5,8,,42,11,3,5,1,2,4,4.5,.11042339880784,4,4.5,.11042339880784,9,86,1.14277641658365,9,2,1,3,3,0,0,3,79,26.7110520936212,8,.15572952778478,3,.4,.19,3,1,1,1,1,1,6,21.5,4.57847137855468,25,8,5,4,8,0,,7,,,8,0,100,4,4,1.66666666666667,24,3,25,0,280,0,,,,,,,,,30,345,62,35,9.5,1.2,,437,45.7,15,4.5,5,3.5,2,1,1,88.5572139303483,6,1,0,7.21428571428571,6,34,8,105,31.98640662744781,19.1979117465071,11.1748380795275,1.61365680141321
GBR,United Kingdom,High income: OECD,High income,2017,0,10,7,,6,6,5,8,,42,11,3,5,1,2,4,4.5,.05339903565537,4,4.5,.05339903565537,9,86,1.10525774924682,9,2,1,3,3,0,0,3,79,25.8340974564986,8,.15549298566886,3,.37,.23,3,1,1,1,1,1,6,21.5,4.81188801315466,25,8,5,4,8,0,,7,,,8,0,100,5,4,1.66666666666667,24,3,25,0,280,0,,,,,,,,,30,345,62,35,9.5,1.2,,437,45.7,15,4.5,5,3.5,2,1,1,88.5572139303483,6,1,0,7.21428571428571,6,34,8,105,30.93269975435159,18.3361522952391,10.9473976585471,1.64914980056538
GBR,United Kingdom,High income: OECD,High income,2018,0,10,7,,6,6,5,8,,42,11,3,5,1,2,4,4.5,.04109766463931,4,4.5,.04109766463931,9,86,1.06330366646744,9,2,1,3,3,0,0,3,79,24.8534702100856,8,.16127232738481,3,.33,.17,3,1,1,1,1,1,6,21.5,4.81902848864402,25.5,8,5.5,4,8,0,,7,,,8,0,100,5,4,1.66666666666667,24,3,25,0,280,0,,,,,,,,,30,345,62,35,9.5,1.2,,437,45.7,15,4.5,5,3.5,2,1,1,85.21720813106219,6,1,0,7.21428571428571,6,34,8,105,30.70890415593378,18.0939550247847,10.8783021143324,1.73664701681668
GBR,United Kingdom,High income: OECD,High income,2019,0,10,7,,6,6,5,8,,42,11,3,5,1,2,4,4.5,.03952790618674,4,4.5,.03952790618674,9,86,1.11065813850778,9,2,1,3,3,0,0,3,50,23.9041718672118,8,.17160026539004,3,.27,.13,3,1,1,1,1,1,6,21.5,4.825940841502,25.5,8,5.5,4,8,0,,7,,,8,0,100,5,4,1.66666666666667,24,3,25,0,280,0,,,,,,,,,30,345,62,35,9.5,1.2,,437,45.7,15,4.5,5,3.5,2,1,1,85.2678272033111,6,1,0,7.21428571428571,6,34,8,105,30.0048285098408,17.2649984401109,10.8485523368154,1.89127773291451
GBR,United Kingdom,High income: OECD,High income,2020,0,10,7,,6,6,5,8,,42,11,3,5,1,2,4,4.5,.03815386803287,4,4.5,.03815386803287,9,86,1.07205030911754,9,2,1,3,3,0,0,3,46,23.0732337439794,8,.17745984306328,3,.28,.14,3,1,1,1,1,1,6,21.5,4.83199134981063,26,8,6,4,8,0,,7,,,8,0,100,5,4,1.66666666666667,24,3,25,0,280,0,,,,,,,,,30,345,62,35,9.5,1.2,,437,45.7,15,4.5,5,3.5,2,1,1,85.3667894413751,6,1,0,7.21428571428571,6,34,9,114,30.56567553824547,16.6078323886321,11.9815333949214,1.97630975469202
GEO,Georgia,Europe & Central Asia,Upper middle income,2004,62.5592671951492,,,,,,,,,,10,2.5,5.5,0,2,9,25,22.7384168474209,9,25,22.7384168474209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,375,41.2,,,,,,3.25,3.25,20.2482114314144,3.5,0,,,,,,,,,,
GEO,Georgia,Europe & Central Asia,Upper middle income,2005,54.4963656823415,,,,,,,,,,10,2.5,5.5,0,2,9,25,13.7330841519501,9,25,13.7330841519501,,,,,,,,,,,,,,,,,,,,,,,,,8,39,2.45910758924617,,,,,,,5,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,37,375,41.2,,,,,,3.25,3.25,20.2498699130906,3.5,0,,,,,,,,,,
GEO,Georgia,Europe & Central Asia,Upper middle income,2006,46.8161007176499,4,4,5,,,,,13,,10,2.5,5.5,0,2,8,21,13.6703014095538,8,21,13.6703014095538,28,197.5,1.19395101660222,,,,,,,,,,,,,,,,,,,,,,6,9,.16262040745283,,,,,,,5,,0,0,,0,0,,,,,,,,,,9,15,1570,2596.85268071283,54,1570,2596.85268071283,52,,,,,,,37,375,41.2,,,,,,3.25,3.25,20.7769682639494,3.5,0,,,,,46,448,56.98507017077633,9.76600571138863,34.9676583827838,12.2514060766039
GEO,Georgia,Europe & Central Asia,Upper middle income,2007,3.73418980915733,4,4,5,,,,,13,,10,2.5,5.5,0,2,7,16,10.9038342427394,7,16,10.9038342427394,19,133.5,1.03746995467818,,,,,,,,,,,,,,,,,,,,,,6,8,.52455578331283,,,,,,,5,,3,0,,0,0,,,,,,,,,,8,7,1305,1999.98467444694,12,1305,1999.98467444694,14,,,,,,,36,285,29.9,,,,,,3.25,3.25,27.4852684815256,3.5,0,,,,,33,387,38.64799387809831,14.0997441830812,22.559779601796,1.98847009322111
GEO,Georgia,Europe & Central Asia,Upper middle income,2008,0,8,6,5,,,,,19,,10,2.5,5.5,0,2,5,11,9.53615672716797,5,11,9.53615672716797,16,127.5,.99549841544224,,,,,,,,,,,,,,,,,,,,,,5,5,.1250936329588,,,,,,,5,,4,0,,0,.2,,,,,,,,,,8,7,1305,1843.56144992929,12,1305,1843.56144992929,14,,,,,,,36,285,29.9,,,,,,3.25,3.25,22.8153936095104,3.5,0,,,,,30,387,38.64799387809831,14.0997441830812,22.559779601796,1.98847009322111
GEO,Georgia,Europe & Central Asia,Upper middle income,2009,0,8,6,5,,,,,19,,6,1.5,3.5,0,1,3,3,4.0484218801575,3,3,4.0484218801575,16,127.5,.69944078770746,,,,,,,,,,,,,,,,,,,,,,2,3,.02144291250083,,,,,,,6,,6,0,,0,4.5,,,,,,,,,,8,7,1380,1777.24889598071,12,1340,1725.73443522765,14,,,,,,,36,285,29.9,,,,,,3.25,3.25,27.9099545146505,3.5,0,,,,,30,387,38.64799387809831,14.0997441830812,22.559779601796,1.98847009322111
GEO,Georgia,Europe & Central Asia,Upper middle income,2010,0,8,6,5,,,,,19,,6,1.5,3.5,0,1,3,3,3.69260534569575,3,3,3.69260534569575,14,90.5,.6994256100416,,,,,,,,5,96,801.237663057453,,,,,,,,,,,,2,3,.01955829102593,,,,,,,6,,6,6,,0,12.2,,,,,,,,,,4,4,1270,1490.85880510602,10,1250,1467.38071368702,11,,,,,,,36,285,25,,,,,,3.25,3.25,27.9099545146505,3.5,0,,,,,30,387,15.32348410046811,13.335014007247,0,1.98847009322111
GEO,Georgia,Europe & Central Asia,Upper middle income,2011,0,8,6,7,,,,,21,,6,1.5,3.5,0,1,3,3,4.98484847892814,3,3,4.98484847892814,14,90.5,.75159610946466,,,,,,,,5,96,861.0023734685921,,,,,,,,,,,,1,1,.02101715354974,,,,,,,7,,6,6,,0,16.4,,,,,,,,,,4,4,1329,1592.0953484221,10,1316,1576.52180475808,11,,,,,,,36,285,25,,,,,,2,2,36.8346396863253,3.5,0,,,,,30,387,15.33206551921831,13.3435954259972,0,1.98847009322111
